GeneID	RT	ST	LF	BU	FL	FR1	FR2	FR3	FR4	FR5	FRB	FRB3	FRB5	FRB7
Capana10g002416	2.376625	0	0	0	0	0.092252	0	0.057127	0	0	0	0	0	0
Capana10g002414	5.275358	3.496565	0	0	0	3.211651	3.937202	5.059933	2.672101	0.798346	0	1.776553	0.731327	2.951098
Capana10g002417	83.992271	96.826752	63.812302	21.299143	25.754553	61.950005	71.411758	93.783852	88.768143	38.218067	33.319275	92.355415	46.78524	74.278252
Capana10g002419	0.697554	0.337496	0.954423	3.839843	1.912435	0.767008	0.611046	0.068794	0.840407	0	0.362855	0.106726	0.405311	0
Capana10g002420	1.093301	0	0.774653	3.790677	1.832928	0.541292	0.655975	0.360771	0.216562	0	0	0	0	0.12337
Capana10g002418	13.890196	12.983101	14.68447	2.450891	2.353417	14.653241	15.393353	20.130728	19.530088	8.872494	11.547317	13.998902	5.854306	14.989638
Capana10g002422	39.589947	51.436184	21.102991	32.561577	31.007872	32.726505	35.941395	30.75095	29.02923	31.888632	18.746071	28.490515	27.467567	39.183636
Capana10g002423	11.139962	30.213875	21.022551	38.222721	14.982731	25.036812	25.440544	11.84101	21.483646	17.884768	17.50013	69.749825	43.396557	79.083252
Capana10g002424	37.696171	82.328415	160.825577	9.008266	25.732777	69.172424	71.349411	64.897835	77.890564	33.725498	18.621731	62.618481	38.064552	67.154182
Capana10g002425	43.249107	40.915779	45.058807	27.610977	11.68278	30.811438	41.338837	36.687771	39.658909	31.015921	31.900028	20.016727	26.019739	34.128925
Capana10g002426	32.344715	13.717857	23.42341	14.140517	5.534746	16.690073	15.858227	16.073668	20.293188	14.234496	15.990811	9.949119	14.755339	14.229722
Capana10g002427	1.958862	1.494012	4.819567	0.544059	1.539673	2.812163	3.932414	3.588137	3.572537	3.059996	1.555116	1.654	2.339742	2.24686
Capana10g002428	3.422069	3.283865	7.382014	1.141431	4.088528	6.648413	7.739186	4.562902	7.84749	4.842847	3.374802	3.052491	5.258282	5.5946
Capana10g002430	37.585896	39.872101	43.058159	33.438629	32.398155	44.538582	44.300488	37.680882	44.012115	40.410664	30.893444	44.359669	36.927349	52.516136
Capana10g002431	213.048859	139.113266	121.698059	133.437347	76.748077	73.339645	111.0271	140.895706	165.726593	110.300735	82.850708	78.362839	72.365791	99.467667
Capana10g002435	2517.791992	1644.378784	1330.492554	442.987732	417.228546	682.365601	851.044373	2634.224365	1732.256958	855.631592	1069.812378	1228.776611	514.227112	733.822205
Capana10g002438	12.922764	40.917686	49.731758	10.665298	40.285652	22.291496	20.897171	22.320784	47.70681	2.727398	1.834868	4.442945	0.866564	2.523514
Capana10g002436	1047.545044	736.851624	666.338684	592.317688	345.265747	456.145111	543.699341	843.143005	780.625366	539.237549	532.005432	603.388184	327.130737	400.449402
Capana10g002439	172.53804	678.477966	744.63269	89.563332	210.938354	255.012405	259.693878	251.114044	278.123627	77.139771	52.100834	140.168045	178.172729	380.916748
Capana10g002441	15.949308	9.164173	19.61676	5.829835	10.346926	18.5077	12.284166	14.09339	11.601295	6.506532	4.710042	11.742706	4.153472	5.005977
Capana10g002443	3.271549	0	4.197564	1.751615	1.795484	4.318371	5.046012	5.484371	5.207653	4.398827	0	2.465271	1.521241	5.181149
Capana10g002444	13.496801	10.605402	17.924585	3.97496	5.073838	18.604855	16.72032	15.626884	17.88822	11.183432	12.282447	8.725509	7.217678	14.201814
Capana10g002446	0.922768	0.628158	0.435928	0.222501	0	0.40153	0.108872	0.612482	0	0.25843	0.5264	0.534778	0.59815	0.072458
Capana10g002442	308.378662	120.091789	188.520691	82.601158	128.545609	38.205975	69.208511	60.348736	80.43277	27.504032	20.619364	42.084747	47.658573	36.238712
Capana10g002478	0	0	0	0	0	0	0	0	0.737025	0	0	0	0	0
Capana10g002479	1.187801	0.423575	0.811128	0.534805	0.487257	0.370399	0.199064	1.245029	0.774429	0.535603	0.779024	0.699886	0.825686	0.778247
Capana10g002482	4.771136	0.649617	1.392887	1.31965	0.915265	12.259142	6.106018	1.721985	3.873407	1.23778	2.444914	1.884168	2.069821	2.080426
Capana10g002449	0	0	0	52.260319	19.576605	0	0	0	0	0	5.536396	20.659348	0	0
Capana10g002455	6.779735	0.120753	3.054557	0.871082	1.020123	3.895889	1.909895	2.859734	8.892796	1.577873	0	0	0	0
Capana10g002458	0	0	0	0	0	0	0	0	0.193232	0	0	0	0	0.219774
Capana10g002459	9.787921	3.808135	0.657723	0.157102	0.588211	9.157355	8.230721	1.352242	3.831878	3.958035	1.214048	0	0	0
Capana10g002468	0	55.128048	60.0158	3.298432	21.170404	3.185472	6.744765	7.217987	3.826645	0.688055	0.305497	2.076961	0	0.126573
Capana10g002470	0	0	0	33.856693	11.570087	0	0	0	0	0	0	0	0	0
Capana10g002472	0.365839	0.156493	1.80384	0	0.341531	1.317857	0.895722	0	0.339107	0	0	0	0	0
Capana10g002476	26.64695	13.729816	5.582088	3.879149	5.256406	15.915571	29.150625	11.825273	9.221952	0.889787	0	0	0	0
Capana10g002447	3.700286	1.95108	2.284167	0	1.450672	3.017911	0	3.089248	3.737257	1.581203	0.694584	0	0.603216	1.122739
Capana10g002450	0.506642	11.666903	11.352239	5.339319	7.898544	16.729029	21.108057	10.889649	14.299912	3.508875	1.778054	4.678413	1.108775	0.384457
Capana10g002451	22.986696	21.952257	20.811338	19.441032	19.771809	35.625854	32.860027	29.704119	30.147528	27.451101	23.242249	24.945618	20.379333	28.685183
Capana10g002452	457.796844	483.552948	330.044281	220.188431	321.155914	393.710022	357.800842	401.305237	384.213623	212.431503	227.991043	462.813843	360.372955	480.452057
CaZunla-1_MYB.Chr10.17	42.06284	52.094234	40.242157	13.084398	16.152372	34.658794	41.728642	31.765072	37.692619	12.86157	11.882783	26.25333	30.209074	55.859749
Capana10g002454	1.351007	2.254096	5.096456	0.242339	0.590153	1.206911	1.228632	3.337231	1.936612	2.008411	1.53424	1.441319	1.264153	1.94469
Capana10g002457	16.677269	20.693182	21.141247	15.65903	16.994673	22.548983	18.608028	25.465269	30.050358	12.104674	4.146144	3.875545	2.16443	1.230726
Capana10g002460	22.157597	18.620766	15.169598	2.230996	4.993097	11.843048	10.146155	5.44967	8.524535	3.376747	1.715411	0.618003	1.835411	0.58148
Capana10g002461	61.565357	100.464653	62.870708	27.557827	36.825893	95.091354	86.616989	44.238041	56.789635	14.091858	13.955143	17.408302	9.874426	11.242689
Capana10g002462	11.679242	12.444965	15.508299	8.368028	5.778326	15.458028	17.291758	8.456256	13.668949	12.589199	8.498734	11.696714	12.039671	17.386744
Capana10g002463	1.9303	0	1.540272	37.377953	11.729531	7.364566	9.160632	0.420111	1.836727	1.250298	0.244226	0.350576	8.857626	0
Capana10g002464	3.776555	2.707707	5.506768	0	0.551892	4.086393	4.949086	5.394529	3.764598	2.652647	2.348079	2.900493	0.819551	3.431144
Capana10g002465	2.43084	7.81185	15.822062	0.670014	1.847765	6.732635	0	0	0	3.672293	0	0	1.800204	3.010102
Capana10g002467	35.867317	30.383572	27.087292	13.941808	16.830366	23.599579	32.952969	33.473095	30.63191	26.544502	21.503456	18.616524	37.165909	53.369167
Capana10g002469	151.357727	84.702339	87.546623	42.219543	34.040184	104.115036	78.962692	99.388138	89.842865	68.679741	69.737068	51.545025	57.775944	61.830692
Capana10g002471	24.074379	14.556797	13.04026	25.793713	17.785391	17.106224	16.643848	20.184813	19.434906	15.867657	12.426494	20.950251	22.372549	24.034361
Capana10g002473	49.45285	16.984135	12.469231	36.666248	51.027561	11.89772	18.635088	15.180991	16.824558	10.589375	7.603049	24.264503	31.129532	29.76687
Capana10g002474	10.993105	32.092281	43.015007	1.254047	2.058871	1.010376	0.266241	1.349909	0.333173	0.932676	0.75826	0.823206	9.163319	2.758996
Capana10g002475	18.256334	20.148983	15.06188	24.946625	14.547407	11.238775	14.892519	10.419322	18.108051	18.387701	14.44656	11.065831	18.054199	18.638618
Capana10g002477	0.664973	0	0	0	0	0	0	0	0	0	0.467913	0.35559	0.307104	0
Capana10g002486	0.391187	0.439364	1.480339	6.593925	10.277924	12.82273	10.64858	5.961627	8.08695	21.32266	24.828167	9.966333	16.408808	10.012791
Capana10g002483	8.596193	0.107415	0	0.188919	6.502576	0	0	0	0	0.455989	3.335795	3.683541	602.35553	131.992081
Capana10g002484	0.238356	0.297696	0	0	0	0	0	0.213472	0	0	0	0	0.092919	0.041305
Capana10g002485	0.549391	0	0	0	0	0	0	0	0	0	0.179841	0	22.740053	5.004522
Capana10g002488	0	0	0	196.942749	268.760864	0	0	0	0.093038	0	0	0	0.204147	0
Capana10g002487	25.221441	39.493168	38.817226	10.474106	14.265585	29.086832	28.212547	23.778641	26.625824	16.492857	15.12414	15.797256	18.487844	22.784063
Capana10g002489	4.420877	11.782195	9.539959	8.585001	3.71549	10.649394	14.132286	8.140586	11.498755	6.205267	6.079826	1.183531	2.378063	1.164818
Capana10g002490	214.720886	177.904053	166.713821	67.751595	58.703064	120.115631	136.748688	203.982483	194.372559	136.478271	114.144035	144.43338	115.133415	235.957184
Capana10g002491	139.708252	48.865177	35.509018	44.004044	32.862354	56.535728	60.370483	18.684948	38.257961	41.936859	88.488525	24.59605	50.926395	12.55331
Capana10g002492	26.005974	459.917145	593.471252	87.735558	126.686638	470.299744	380.549286	212.16658	156.5961	170.236526	256.709686	1150.252563	20.960966	12.788768
Capana10g002493	34.83102	32.779022	51.20639	9.840577	15.807782	51.180252	40.354893	41.419971	35.204533	37.385235	27.467625	18.694832	22.053453	26.812237
Capana10g002494	6.321973	8.981503	14.945321	3.441779	3.319406	13.268898	11.052248	9.605891	10.170196	5.854609	6.505632	9.403728	3.994651	6.630394
Capana10g002496	8.294576	1.488561	1.027622	0	0.478237	0	0.783376	0.18452	1.787721	0.291564	0	0.326306	0.55625	0
Capana10g002495	31.57387	50.450722	85.583466	17.192263	31.579082	34.711334	58.812561	65.617889	40.942543	31.403543	57.747715	201.867264	98.73851	145.490051
Capana10g002502	0.313748	0.462942	1.108356	103.333862	144.715988	0.281071	0	0.74148	0.507045	0.382368	0	0	0	0.478046
Capana10g002501	136.940628	120.104736	94.87101	24.98432	33.93092	110.744095	106.793098	92.331032	101.388275	65.386932	67.082703	63.121193	52.848675	90.557686
Capana10g002503	27.646317	23.868752	15.258657	11.506829	9.978113	9.882822	15.87391	20.143574	20.347622	9.199265	7.02222	19.561155	12.773111	22.315268
Capana10g002504	7.869216	51.998383	69.794151	18.521709	24.007694	172.778122	108.72683	115.064774	67.168365	102.159416	159.089096	1076.623901	14.183482	36.057827
Capana10g002505	33.50119	17.171387	22.270012	31.76968	13.737707	17.274826	21.822763	27.238676	27.942854	36.630516	28.373285	47.705112	29.538572	32.509468
Capana10g002506	29.45932	14.891244	9.914713	3.539903	6.752912	13.583286	13.228119	12.827068	11.308582	6.970922	8.211388	11.927464	9.400611	10.794621
Capana10g002507	860.261658	364.977844	276.943787	790.556763	737.115417	216.893204	270.977966	182.631622	220.427048	180.951553	184.755875	192.528732	148.472687	168.704498
Capana10g002509	0.142917	0.291533	0	37.861706	17.595613	0.65149	0.621155	0.401638	0.523061	0.520313	0	0	0.595154	0.409457
Capana10g002508	11.830936	6.023138	3.958302	31.782364	6.817113	4.356476	6.741555	8.957562	7.164962	3.804185	3.424938	7.017973	4.738273	7.200809
Capana10g002510	53.395031	81.414917	40.116463	41.185795	59.721481	55.124748	54.56208	73.366043	69.195053	22.846394	17.323271	21.405132	31.278513	58.584145
Capana10g002513	2.87519	4.206405	1.431648	4.087894	0.725518	3.534682	5.092638	10.621819	28.899281	20.127951	1.863704	2.33303	0.350762	0.57433
Capana10g002512	13.666966	6.572483	11.942247	22.211317	22.02104	10.816751	15.187679	16.46015	16.945629	15.763409	11.391708	15.643381	19.209818	24.879564
Capana10g002515	3.228732	3.555689	2.033449	22.525137	36.834202	2.579158	3.278399	2.313751	2.463004	2.16088	1.099874	0.617466	0	0.443231
Capana10g002514	42.538738	38.830978	28.553074	17.245209	21.149622	29.919937	33.27692	33.589302	39.764961	19.642447	25.263187	30.458864	39.556877	34.135105
Capana10g002517	48.830002	60.620457	46.224728	20.367825	21.32863	65.456673	65.797035	57.969093	62.567642	36.140633	32.120731	39.215553	32.788872	53.688904
Capana10g002519	33.179966	33.851517	40.910187	13.955224	16.897974	33.139133	35.148361	39.054226	32.190613	29.096268	19.028543	40.336189	31.720224	63.264973
Capana10g002526	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana10g002535	0	0.285524	0	0.255116	0	0	0	0.786	0	0	0	0	0.283655	0.385978
Capana11g000005	0.770507	0	0	0	0	0	0	0	0	0	0	0	1.301586	2.535732
Capana11g000003	50.978813	109.735596	136.694946	30.216671	41.263897	78.331123	100.631752	71.576057	72.951889	59.986362	57.363155	64.956772	51.656963	54.567497
Capana11g000006	10.024563	9.718387	9.756161	3.936743	4.586478	8.18818	11.846988	11.15702	11.55481	8.056071	8.82631	7.949557	6.926821	10.295394
Capana11g000007	7.524741	4.78694	9.980745	3.749455	4.794474	10.195216	6.327049	7.159769	9.118179	8.139377	5.362875	6.541932	9.818997	7.102082
Capana11g000008	3.666618	1.461792	3.395552	2.115268	1.653233	5.483942	2.417027	3.558557	3.381444	3.678196	2.323972	2.488671	3.044068	3.84698
Capana11g000009	24.197344	25.602381	23.031017	18.250273	11.26041	27.371155	28.997728	27.14023	27.759357	19.280575	17.515606	21.190378	16.080105	39.745865
Capana11g000010	11.63466	6.37582	6.257544	58.530621	80.345261	10.290361	7.744491	12.661473	11.494225	13.585137	8.730088	14.496648	9.896691	15.124357
CaZunla-1_MYB.Chr11.1	1.586656	0.164035	0.399844	4.481364	0.722363	1.875571	2.597288	3.284841	5.195503	3.711247	1.616384	1.515042	4.251258	2.373405
Capana11g000014	10.058207	86.726273	184.759995	46.416477	124.463326	139.063278	127.155464	173.602676	143.332504	30.361786	30.994669	85.462502	7.4199	19.291132
Capana11g000015	30.020248	12.198462	33.795609	13.048188	19.148582	11.31496	12.351536	15.89378	11.205652	10.780167	11.226332	12.68322	10.854238	8.533161
Capana11g000016	19.510651	14.732093	5.991122	55.674026	47.364037	7.988405	9.467912	15.65887	12.781287	5.801067	4.476767	7.155088	6.674049	8.943699
Capana11g000017	97.539635	76.943024	48.157505	93.020607	79.293076	88.930458	104.835861	129.216537	110.056618	81.711884	54.969978	141.459122	68.493317	106.015343
Capana11g000019	0	0	0.630603	0	0	4.712012	1.683621	0.595652	0.71927	14.013349	3.157968	0.19344	0	0.895522
Capana11g000018	8.152865	6.081265	5.298405	5.597528	3.229291	5.734738	6.071439	10.345906	13.382155	25.711794	7.596456	6.165559	4.218596	5.290549
Capana11g000020	7.825735	11.760975	8.18691	4.630309	7.050615	13.893492	7.797194	7.104005	9.358185	2.914633	2.568334	3.970835	2.657948	5.223304
Capana11g000022	35.913605	34.983261	27.088369	10.395098	14.291533	28.788811	31.228094	36.848305	30.225485	23.572298	22.558416	25.292059	35.114159	65.272026
Capana11g000023	0.149662	0.678136	0	0.343914	0.340256	0	0	0.587619	0.038402	0	0	0.442575	0.385838	0.018597
Capana11g000024	32.089905	56.536346	38.314892	12.287636	10.631937	47.516834	56.853119	59.835106	63.532921	27.662882	16.813858	28.173567	8.31937	32.071594
Capana11g000035	0.475264	0.443865	0.318157	37.617226	12.656438	0.891847	0.617036	0.401207	0.354783	0.35819	0.592369	0.278977	0.173281	0.295452
Capana11g000038	2.879329	1.649859	0.700874	3.692783	1.269844	15.062968	7.67486	1.682705	2.302196	0	0	0.126755	0.113039	0.135429
Capana11g000036	1.646683	4.082885	2.682565	6.784884	4.209064	4.157306	6.885036	2.147186	2.659066	2.904754	2.06989	1.263913	0.333855	0.704002
Capana11g000037	8.616266	8.958221	9.547391	32.95665	16.23415	17.138298	14.013386	16.639423	18.328772	9.024484	4.80848	4.042125	2.076843	3.263035
Capana11g000039	26.432934	52.576771	94.556091	23.015814	15.944971	68.346687	73.998726	58.121307	60.98164	47.344597	53.50555	85.722572	46.709015	87.749466
Capana11g000026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana11g000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana11g000030	0	0	0	1.06091	0	0	0	0	0	0	0	0	0	0
Capana11g000031	0.467669	0.147952	0.054118	1.037513	0.347585	0.057913	0.256712	0.399575	0.723011	0.890313	0.499601	0.349613	0	0.206369
Capana11g000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana11g000033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana11g000025	1.060442	0	0.935806	0.30407	0.517338	1.748529	1.18172	1.504594	1.565527	0.644173	0.439001	0.7874	0.63869	0.775684
Capana11g000028	2.510206	2.582804	4.274106	0.354283	3.849006	2.112868	2.895992	1.930589	2.750547	0.994208	3.790376	1.519267	2.996293	2.605104
Capana11g000034	0	0	0	0.964635	0.241402	0	0.105497	0	0	0	0	0	0.090379	0
Capana11g000040	24.635603	11.107954	9.082029	61.610447	31.65242	56.512669	24.977716	14.681791	18.617426	46.014317	62.547298	14.627528	39.488098	21.004183
Capana11g000042	2.013262	0	0	4.381954	3.954097	0	0	0	0	0	0	0	0.488429	0.146906
Capana11g000041	38.949715	98.370262	45.412861	18.746435	46.699417	53.983849	72.776596	71.167137	91.408783	44.213669	34.447289	57.917614	54.206825	104.773338
Capana11g000045	29.419615	20.726206	12.502177	3.293499	5.96696	12.928045	17.989819	21.579651	26.374943	11.382532	6.795319	11.810395	3.166247	5.961693
Capana11g000044	107.21077	69.484734	97.285217	82.50737	76.201744	84.099022	69.497414	66.880745	68.093849	45.161282	43.314568	73.602959	62.040485	88.904655
Capana11g000046	94.412186	47.616055	93.177559	35.242283	75.314423	75.076187	147.755325	212.970291	197.012283	20.181345	26.253263	62.420372	21.553375	97.896851
Capana11g000051	2.077767	30.747938	26.227283	0.202336	3.079324	0.231179	1.207967	6.679668	0.990153	0	0.369944	0.195433	0.215151	0.317915
CaZunla-1_MYB.Chr11.2	4.898162	0	0.931431	1.285972	0.486141	1.578937	2.511811	1.240207	2.853817	3.119026	0.996153	0.232064	0.461827	1.736766
Capana11g000054	15.960056	5.614716	5.784266	18.502409	6.932774	6.230527	9.151189	13.754453	16.111437	17.013798	7.513815	13.407495	13.893729	11.557609
Capana11g000056	0	0	0	0	0.516423	0	0	0	0	0	0	0	0.252958	0
Capana11g000059	1.253976	15.916646	1.373709	0.230783	1.590437	5.21854	3.041182	1.102472	2.237942	1.14429	0.705549	0.72838	0.173281	0.642132
Capana11g000057	7.642748	23.247835	121.784264	28.772772	364.102814	78.23867	2.400758	1.589537	12.965878	7.120634	3.612673	37.247631	86.205574	16.447676
Capana11g000058	382.803406	182.129669	555.549133	10.83102	40.317753	143.123291	147.822083	19.152554	36.688591	4.794468	2.528188	0.232702	1.460806	0.050004
Capana11g000061	54.329815	54.329887	53.515179	43.42223	28.506104	106.414902	82.559387	58.917492	78.097679	88.063347	57.9842	67.476936	66.333168	87.40226
Capana11g000064	17.070721	20.541403	20.649088	6.615346	11.707211	25.102848	21.892426	19.943699	19.469854	14.204964	11.852225	18.960682	11.195403	18.097023
Capana11g000066	59.647629	12.327369	11.083012	2.368837	15.939181	10.598937	11.848283	9.560949	6.079567	3.466677	3.585741	0.50552	3.648558	1.046259
Capana11g000067	7.295928	5.134292	1.613994	1.040391	1.237588	8.269547	7.812441	4.472377	7.88407	11.155812	15.672914	4.41653	4.614058	1.000294
Capana11g000068	9.669069	0.676419	0.606259	0.898638	2.434539	1.824316	2.573186	1.482411	4.958876	0.341508	0.296257	0.35346	0.403596	0.735251
Capana11g000069	41.106377	15.976818	3.644285	4.733351	1.676855	39.385086	59.920677	10.960846	17.761942	0.37671	0.303091	0.337182	0.385838	1.254538
Capana11g000072	5.188468	1.821697	1.11251	1.136598	0	0.787338	0.80839	19.456491	68.153572	14.10642	0	0	0	0.581893
Capana11g000071	14.424826	4.280854	5.79951	19.419811	21.337097	10.131927	6.832091	7.696237	8.92693	8.769382	5.296627	7.452786	8.011019	7.759141
Capana11g000073	18.904367	8.064805	5.384524	22.019239	35.80138	11.311108	10.946592	9.485475	9.621918	10.002746	5.154524	7.122126	5.960705	4.944271
Capana11g000074	24.680878	27.946142	21.652603	106.185204	118.08094	26.881296	24.881035	26.298389	37.556602	23.498745	13.995437	12.385406	22.098064	20.654892
